Year,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,Flight_Number_Reporting_Airline,Origin,OriginState,Dest,DestState,CRSDepTime,DepTime,DepDelay,DepDel15,TaxiOut,CRSArrTime,ArrTime,ArrDelay,ArrDel15,TaxiIn,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,MinutesRecovered,Delayed15
2025,1,2,4,2025-01-02,YX,4681,DCA,VA,MEM,TN,2040,2034.0,-6.0,0.0,24.0,2211,2212.0,1.0,0.0,3.0,151.0,158.0,131.0,762.0,0.0,,0.0,,,,,,-7.0,0
2025,1,2,4,2025-01-02,YX,4686,DCA,VA,BNA,TN,1022,1014.0,-8.0,0.0,41.0,1143,1138.0,-5.0,0.0,6.0,141.0,144.0,97.0,562.0,0.0,,0.0,,,,,,-3.0,0
2025,1,2,4,2025-01-02,YX,4689,DCA,VA,JAX,FL,1945,1938.0,-7.0,0.0,17.0,2159,2146.0,-13.0,0.0,6.0,134.0,128.0,105.0,634.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,YX,4692,DCA,VA,CHS,SC,1707,1701.0,-6.0,0.0,69.0,1903,1932.0,29.0,1.0,5.0,116.0,151.0,77.0,444.0,0.0,,0.0,0.0,0.0,29.0,0.0,0.0,-35.0,1
2025,1,2,4,2025-01-02,YX,4694,DCA,VA,BDL,CT,1254,1248.0,-6.0,0.0,20.0,1417,1401.0,-16.0,0.0,4.0,83.0,73.0,49.0,313.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,YX,4699,DCA,VA,BOS,MA,2102,2048.0,-14.0,0.0,20.0,2237,2217.0,-20.0,0.0,4.0,95.0,89.0,65.0,399.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,YX,4700,DCA,VA,CMH,OH,830,816.0,-14.0,0.0,31.0,1022,951.0,-31.0,0.0,6.0,112.0,95.0,58.0,323.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,YX,4701,DCA,VA,IND,IN,1030,1023.0,-7.0,0.0,17.0,1235,1210.0,-25.0,0.0,6.0,125.0,107.0,84.0,500.0,0.0,,0.0,,,,,,18.0,0
2025,1,2,4,2025-01-02,YX,4720,DCA,VA,TPA,FL,828,816.0,-12.0,0.0,38.0,1124,1116.0,-8.0,0.0,6.0,176.0,180.0,136.0,814.0,0.0,,0.0,,,,,,-4.0,0
2025,1,2,4,2025-01-02,YX,4728,DCA,VA,BTV,VT,2209,2205.0,-4.0,0.0,19.0,2351,2344.0,-7.0,0.0,6.0,102.0,99.0,74.0,437.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,YX,4744,DCA,VA,OKC,OK,1423,1421.0,-2.0,0.0,12.0,1648,1644.0,-4.0,0.0,6.0,205.0,203.0,185.0,1158.0,0.0,,0.0,,,,,,2.0,0
2025,1,2,4,2025-01-02,YX,4758,DCA,VA,RDU,NC,2040,2035.0,-5.0,0.0,10.0,2157,2135.0,-22.0,0.0,7.0,77.0,60.0,43.0,227.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,YX,4763,DCA,VA,PIT,PA,2200,2148.0,-12.0,0.0,21.0,2310,2257.0,-13.0,0.0,6.0,70.0,69.0,42.0,204.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,YX,4806,DCA,VA,PVD,RI,2216,2205.0,-11.0,0.0,12.0,2348,2317.0,-31.0,0.0,3.0,92.0,72.0,57.0,356.0,0.0,,0.0,,,,,,20.0,0
2025,1,2,4,2025-01-02,YX,5687,DCA,VA,BOS,MA,740,733.0,-7.0,0.0,14.0,920,854.0,-26.0,0.0,9.0,100.0,81.0,58.0,399.0,0.0,,0.0,,,,,,19.0,0
2025,1,2,4,2025-01-02,YX,5699,DCA,VA,JFK,NY,715,708.0,-7.0,0.0,16.0,840,823.0,-17.0,0.0,13.0,85.0,75.0,46.0,213.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,YX,5713,DCA,VA,JFK,NY,1705,1701.0,-4.0,0.0,14.0,1838,1805.0,-33.0,0.0,9.0,93.0,64.0,41.0,213.0,0.0,,0.0,,,,,,29.0,0
2025,1,2,4,2025-01-02,YX,5736,DCA,VA,BOS,MA,1200,1150.0,-10.0,0.0,14.0,1339,1317.0,-22.0,0.0,6.0,99.0,87.0,67.0,399.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,YX,5747,DCA,VA,LGA,NY,1530,1525.0,-5.0,0.0,24.0,1652,1639.0,-13.0,0.0,6.0,82.0,74.0,44.0,214.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,YX,5772,DCA,VA,LGA,NY,800,758.0,-2.0,0.0,16.0,914,910.0,-4.0,0.0,9.0,74.0,72.0,47.0,214.0,0.0,,0.0,,,,,,2.0,0
2025,1,2,4,2025-01-02,YX,5776,DCA,VA,BOS,MA,1705,1655.0,-10.0,0.0,23.0,1850,1845.0,-5.0,0.0,16.0,105.0,110.0,71.0,399.0,0.0,,0.0,,,,,,-5.0,0
2025,1,2,4,2025-01-02,YX,5777,DCA,VA,BNA,TN,1135,1126.0,-9.0,0.0,16.0,1235,1224.0,-11.0,0.0,8.0,120.0,118.0,94.0,562.0,0.0,,0.0,,,,,,2.0,0
2025,1,2,4,2025-01-02,AA,1863,IAD,VA,DFW,TX,1715,1711.0,-4.0,0.0,13.0,2000,1939.0,-21.0,0.0,17.0,225.0,208.0,178.0,1172.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,AA,2617,IAD,VA,DFW,TX,621,616.0,-5.0,0.0,18.0,909,853.0,-16.0,0.0,16.0,228.0,217.0,183.0,1172.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,AS,309,IAD,VA,LAX,CA,1724,1751.0,27.0,1.0,24.0,2015,2036.0,21.0,1.0,5.0,351.0,345.0,316.0,2288.0,0.0,,0.0,0.0,0.0,0.0,0.0,21.0,6.0,1
2025,1,2,4,2025-01-02,AS,406,IAD,VA,SEA,WA,1858,1848.0,-10.0,0.0,16.0,2200,2204.0,4.0,0.0,8.0,362.0,376.0,352.0,2306.0,0.0,,0.0,,,,,,-14.0,0
2025,1,2,4,2025-01-02,AS,435,IAD,VA,SFO,CA,900,849.0,-11.0,0.0,15.0,1203,1158.0,-5.0,0.0,12.0,363.0,369.0,342.0,2419.0,0.0,,0.0,,,,,,-6.0,0
2025,1,2,4,2025-01-02,AS,499,IAD,VA,SEA,WA,700,658.0,-2.0,0.0,11.0,950,942.0,-8.0,0.0,7.0,350.0,344.0,326.0,2306.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,AS,507,IAD,VA,SAN,CA,1706,1658.0,-8.0,0.0,14.0,1940,1922.0,-18.0,0.0,4.0,334.0,324.0,306.0,2253.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,DL,432,IAD,VA,SLC,UT,705,705.0,0.0,0.0,15.0,957,1001.0,4.0,0.0,17.0,292.0,296.0,264.0,1828.0,0.0,,0.0,,,,,,-4.0,0
2025,1,2,4,2025-01-02,DL,1354,IAD,VA,ATL,GA,715,717.0,2.0,0.0,12.0,916,908.0,-8.0,0.0,8.0,121.0,111.0,91.0,534.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,DL,1400,IAD,VA,ATL,GA,1259,1259.0,0.0,0.0,17.0,1457,1448.0,-9.0,0.0,6.0,118.0,109.0,86.0,534.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,DL,1444,IAD,VA,ATL,GA,1000,955.0,-5.0,0.0,11.0,1156,1139.0,-17.0,0.0,5.0,116.0,104.0,88.0,534.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,DL,2902,IAD,VA,ATL,GA,1857,1853.0,-4.0,0.0,17.0,2059,2040.0,-19.0,0.0,6.0,122.0,107.0,84.0,534.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,DL,1695,IAD,VA,ATL,GA,1641,1816.0,95.0,1.0,26.0,1839,2019.0,100.0,1.0,12.0,118.0,123.0,85.0,534.0,0.0,,0.0,0.0,0.0,5.0,0.0,95.0,-5.0,1
2025,1,2,4,2025-01-02,DL,1084,IAD,VA,SEA,WA,730,725.0,-5.0,0.0,15.0,1041,1024.0,-17.0,0.0,9.0,371.0,359.0,335.0,2306.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,DL,2550,IAD,VA,ATL,GA,600,604.0,4.0,0.0,15.0,756,748.0,-8.0,0.0,4.0,116.0,104.0,85.0,534.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,F9,4811,IAD,VA,MCO,FL,830,818.0,-12.0,0.0,12.0,1055,1038.0,-17.0,0.0,10.0,145.0,140.0,118.0,758.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,F9,2953,IAD,VA,TPA,FL,1502,1444.0,-18.0,0.0,13.0,1729,1710.0,-19.0,0.0,5.0,147.0,146.0,128.0,811.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,F9,4707,IAD,VA,ATL,GA,1858,1848.0,-10.0,0.0,15.0,2101,2120.0,19.0,1.0,50.0,123.0,152.0,87.0,534.0,0.0,,0.0,0.0,0.0,19.0,0.0,0.0,-29.0,1
2025,1,2,4,2025-01-02,G4,1378,IAD,VA,SRQ,FL,1141,1141.0,0.0,0.0,11.0,1420,1407.0,-13.0,0.0,5.0,159.0,146.0,130.0,849.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,OH,5203,IAD,VA,CLT,NC,919,1052.0,93.0,1.0,15.0,1059,1226.0,87.0,1.0,11.0,100.0,94.0,68.0,322.0,0.0,,0.0,87.0,0.0,0.0,0.0,0.0,6.0,1
2025,1,2,4,2025-01-02,OH,5447,IAD,VA,CLT,NC,2010,2004.0,-6.0,0.0,24.0,2150,2143.0,-7.0,0.0,5.0,100.0,99.0,70.0,322.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,OH,5463,IAD,VA,CLT,NC,500,452.0,-8.0,0.0,20.0,639,620.0,-19.0,0.0,6.0,99.0,88.0,62.0,322.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,OH,5543,IAD,VA,CLT,NC,1353,1456.0,63.0,1.0,19.0,1533,1627.0,54.0,1.0,9.0,100.0,91.0,63.0,322.0,0.0,,0.0,0.0,0.0,0.0,0.0,54.0,9.0,1
2025,1,2,4,2025-01-02,OH,5582,IAD,VA,CLT,NC,1729,1724.0,-5.0,0.0,21.0,1919,1851.0,-28.0,0.0,3.0,110.0,87.0,63.0,322.0,0.0,,0.0,,,,,,23.0,0
2025,1,2,4,2025-01-02,OO,3680,IAD,VA,MSP,MN,1510,1502.0,-8.0,0.0,12.0,1708,1648.0,-20.0,0.0,5.0,178.0,166.0,149.0,908.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,OO,3853,IAD,VA,DTW,MI,600,559.0,-1.0,0.0,51.0,745,808.0,23.0,1.0,7.0,105.0,129.0,71.0,383.0,0.0,,0.0,23.0,0.0,0.0,0.0,0.0,-24.0,1
2025,1,2,4,2025-01-02,OO,3877,IAD,VA,DTW,MI,1230,1313.0,43.0,1.0,13.0,1414,1442.0,28.0,1.0,7.0,104.0,89.0,69.0,383.0,0.0,,0.0,0.0,28.0,0.0,0.0,0.0,15.0,1
2025,1,2,4,2025-01-02,OO,3996,IAD,VA,MSP,MN,607,611.0,4.0,0.0,14.0,809,803.0,-6.0,0.0,8.0,182.0,172.0,150.0,908.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,OO,5043,IAD,VA,JST,PA,1250,1243.0,-7.0,0.0,28.0,1350,1344.0,-6.0,0.0,4.0,60.0,61.0,29.0,120.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,OO,5098,IAD,VA,MGW,WV,900,850.0,-10.0,0.0,18.0,1003,947.0,-16.0,0.0,2.0,63.0,57.0,37.0,140.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,UA,2667,IAD,VA,ROC,NY,2222,2240.0,18.0,1.0,46.0,2342,23.0,41.0,1.0,6.0,80.0,103.0,51.0,288.0,0.0,,0.0,18.0,0.0,23.0,0.0,0.0,-23.0,1
2025,1,2,4,2025-01-02,UA,2642,IAD,VA,ATL,GA,815,814.0,-1.0,0.0,14.0,1014,959.0,-15.0,0.0,4.0,119.0,105.0,87.0,534.0,0.0,,0.0,,,,,,14.0,0
2025,1,2,4,2025-01-02,UA,2497,IAD,VA,ORD,IL,1722,1721.0,-1.0,0.0,16.0,1842,1858.0,16.0,1.0,42.0,140.0,157.0,99.0,588.0,0.0,,0.0,0.0,0.0,16.0,0.0,0.0,-17.0,1
2025,1,2,4,2025-01-02,UA,2480,IAD,VA,ATL,GA,2215,2212.0,-3.0,0.0,24.0,15,3.0,-12.0,0.0,5.0,120.0,111.0,82.0,534.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,UA,2463,IAD,VA,DEN,CO,1735,1733.0,-2.0,0.0,16.0,1937,1917.0,-20.0,0.0,8.0,242.0,224.0,200.0,1452.0,0.0,,0.0,,,,,,18.0,0
2025,1,2,4,2025-01-02,UA,2440,IAD,VA,SFO,CA,815,819.0,4.0,0.0,28.0,1105,1119.0,14.0,0.0,22.0,350.0,360.0,310.0,2419.0,0.0,,0.0,,,,,,-10.0,0
2025,1,2,4,2025-01-02,UA,2435,IAD,VA,SMF,CA,1755,1754.0,-1.0,0.0,21.0,2059,2053.0,-6.0,0.0,5.0,364.0,359.0,333.0,2358.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,UA,2398,IAD,VA,EWR,NJ,1737,1730.0,-7.0,0.0,20.0,1900,1844.0,-16.0,0.0,10.0,83.0,74.0,44.0,212.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,UA,2382,IAD,VA,RDU,NC,2235,2230.0,-5.0,0.0,19.0,2344,2335.0,-9.0,0.0,4.0,69.0,65.0,42.0,224.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,UA,2314,IAD,VA,DFW,TX,830,830.0,0.0,0.0,16.0,1111,1101.0,-10.0,0.0,12.0,221.0,211.0,183.0,1172.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,UA,2303,IAD,VA,LAX,CA,1900,1854.0,-6.0,0.0,15.0,2152,2121.0,-31.0,0.0,7.0,352.0,327.0,305.0,2288.0,0.0,,0.0,,,,,,25.0,0
2025,1,2,4,2025-01-02,UA,2277,IAD,VA,TPA,FL,1235,1233.0,-2.0,0.0,11.0,1511,1452.0,-19.0,0.0,5.0,156.0,139.0,123.0,811.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,UA,2276,IAD,VA,LAX,CA,1755,1802.0,7.0,0.0,35.0,2035,2036.0,1.0,0.0,7.0,340.0,334.0,292.0,2288.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,UA,2275,IAD,VA,IAH,TX,2224,2226.0,2.0,0.0,17.0,100,49.0,-11.0,0.0,6.0,216.0,203.0,180.0,1190.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,UA,2268,IAD,VA,MCO,FL,1710,1706.0,-4.0,0.0,21.0,1939,1933.0,-6.0,0.0,12.0,149.0,147.0,114.0,758.0,0.0,,0.0,,,,,,2.0,0
2025,1,2,4,2025-01-02,UA,2175,IAD,VA,FLL,FL,1245,1240.0,-5.0,0.0,17.0,1536,1527.0,-9.0,0.0,6.0,171.0,167.0,144.0,901.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,UA,2156,IAD,VA,BNA,TN,1240,1237.0,-3.0,0.0,16.0,1342,1333.0,-9.0,0.0,9.0,122.0,116.0,91.0,542.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,UA,2150,IAD,VA,PSP,CA,900,855.0,-5.0,0.0,16.0,1140,1131.0,-9.0,0.0,11.0,340.0,336.0,309.0,2188.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,UA,2116,IAD,VA,DFW,TX,1745,1743.0,-2.0,0.0,15.0,2025,2008.0,-17.0,0.0,11.0,220.0,205.0,179.0,1172.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,UA,2060,IAD,VA,BOS,MA,1250,1245.0,-5.0,0.0,15.0,1426,1408.0,-18.0,0.0,4.0,96.0,83.0,64.0,413.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,UA,2049,IAD,VA,RSW,FL,1742,1839.0,57.0,1.0,20.0,2029,2119.0,50.0,1.0,3.0,167.0,160.0,137.0,891.0,0.0,,0.0,50.0,0.0,0.0,0.0,0.0,7.0,1
2025,1,2,4,2025-01-02,UA,2029,IAD,VA,SAN,CA,1310,1306.0,-4.0,0.0,15.0,1552,1551.0,-1.0,0.0,3.0,342.0,345.0,327.0,2253.0,0.0,,0.0,,,,,,-3.0,0
2025,1,2,4,2025-01-02,UA,2025,IAD,VA,SJU,PR,1735,1740.0,5.0,0.0,17.0,2222,2216.0,-6.0,0.0,3.0,227.0,216.0,196.0,1571.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,UA,2021,IAD,VA,SJU,PR,830,828.0,-2.0,0.0,26.0,1317,1316.0,-1.0,0.0,4.0,227.0,228.0,198.0,1571.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,UA,1997,IAD,VA,EWR,NJ,2233,2230.0,-3.0,0.0,25.0,2346,2348.0,2.0,0.0,8.0,73.0,78.0,45.0,212.0,0.0,,0.0,,,,,,-5.0,0
2025,1,2,4,2025-01-02,UA,1964,IAD,VA,SEA,WA,835,836.0,1.0,0.0,25.0,1132,1139.0,7.0,0.0,10.0,357.0,363.0,328.0,2306.0,0.0,,0.0,,,,,,-6.0,0
2025,1,2,4,2025-01-02,UA,1940,IAD,VA,ATL,GA,1258,1250.0,-8.0,0.0,15.0,1458,1440.0,-18.0,0.0,5.0,120.0,110.0,90.0,534.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,UA,1938,IAD,VA,PHX,AZ,1930,2122.0,112.0,1.0,13.0,2238,5.0,87.0,1.0,2.0,308.0,283.0,268.0,1956.0,0.0,,0.0,4.0,0.0,0.0,0.0,83.0,25.0,1
2025,1,2,4,2025-01-02,UA,1937,IAD,VA,DEN,CO,1235,1230.0,-5.0,0.0,13.0,1443,1419.0,-24.0,0.0,7.0,248.0,229.0,209.0,1452.0,0.0,,0.0,,,,,,19.0,0
2025,1,2,4,2025-01-02,UA,1930,IAD,VA,SAN,CA,845,844.0,-1.0,0.0,18.0,1127,1126.0,-1.0,0.0,4.0,342.0,342.0,320.0,2253.0,0.0,,0.0,,,,,,0.0,0
2025,1,2,4,2025-01-02,UA,1929,IAD,VA,EWR,NJ,845,841.0,-4.0,0.0,57.0,1002,1038.0,36.0,1.0,8.0,77.0,117.0,52.0,212.0,0.0,,0.0,0.0,0.0,36.0,0.0,0.0,-40.0,1
2025,1,2,4,2025-01-02,UA,1926,IAD,VA,DEN,CO,1005,1002.0,-3.0,0.0,15.0,1210,1201.0,-9.0,0.0,9.0,245.0,239.0,215.0,1452.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,UA,1869,IAD,VA,SAT,TX,1705,1706.0,1.0,0.0,13.0,2000,1943.0,-17.0,0.0,3.0,235.0,217.0,201.0,1362.0,0.0,,0.0,,,,,,18.0,0
2025,1,2,4,2025-01-02,UA,1858,IAD,VA,SLC,UT,1730,1814.0,44.0,1.0,16.0,2020,2104.0,44.0,1.0,6.0,290.0,290.0,268.0,1828.0,0.0,,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1
2025,1,2,4,2025-01-02,UA,1831,IAD,VA,SAN,CA,1815,1811.0,-4.0,0.0,16.0,2047,,,,,332.0,,,2253.0,0.0,,1.0,,,,,,,
2025,1,2,4,2025-01-02,UA,1825,IAD,VA,FLL,FL,825,825.0,0.0,0.0,24.0,1116,1115.0,-1.0,0.0,9.0,171.0,170.0,137.0,901.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,UA,1786,IAD,VA,PHX,AZ,1250,1247.0,-3.0,0.0,16.0,1559,1543.0,-16.0,0.0,4.0,309.0,296.0,276.0,1956.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,UA,1757,IAD,VA,SFO,CA,1750,1757.0,7.0,0.0,21.0,2047,2048.0,1.0,0.0,16.0,357.0,351.0,314.0,2419.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,UA,1738,IAD,VA,ORD,IL,2220,2211.0,-9.0,0.0,16.0,2325,2307.0,-18.0,0.0,7.0,125.0,116.0,93.0,588.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,UA,1710,IAD,VA,ORD,IL,835,832.0,-3.0,0.0,19.0,955,944.0,-11.0,0.0,13.0,140.0,132.0,100.0,588.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,UA,1689,IAD,VA,LAX,CA,1240,1233.0,-7.0,0.0,13.0,1533,1511.0,-22.0,0.0,8.0,353.0,338.0,317.0,2288.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,UA,1668,IAD,VA,SAT,TX,820,816.0,-4.0,0.0,14.0,1117,1104.0,-13.0,0.0,3.0,237.0,228.0,211.0,1362.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,UA,1657,IAD,VA,SFO,CA,1235,1235.0,0.0,0.0,16.0,1544,1601.0,17.0,1.0,7.0,369.0,386.0,363.0,2419.0,0.0,,0.0,0.0,0.0,17.0,0.0,0.0,-17.0,1
2025,1,2,4,2025-01-02,UA,1634,IAD,VA,MCO,FL,900,854.0,-6.0,0.0,18.0,1129,1121.0,-8.0,0.0,10.0,149.0,147.0,119.0,758.0,0.0,,0.0,,,,,,2.0,0
2025,1,2,4,2025-01-02,UA,1620,IAD,VA,MIA,FL,1710,1707.0,-3.0,0.0,23.0,2008,1957.0,-11.0,0.0,15.0,178.0,170.0,132.0,921.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,UA,1584,IAD,VA,SFO,CA,2220,2233.0,13.0,0.0,19.0,125,126.0,1.0,0.0,4.0,365.0,353.0,330.0,2419.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,UA,1581,IAD,VA,ORD,IL,1245,1240.0,-5.0,0.0,14.0,1405,1331.0,-34.0,0.0,4.0,140.0,111.0,93.0,588.0,0.0,,0.0,,,,,,29.0,0
2025,1,2,4,2025-01-02,UA,1524,IAD,VA,IAH,TX,837,834.0,-3.0,0.0,21.0,1115,1117.0,2.0,0.0,12.0,218.0,223.0,190.0,1190.0,0.0,,0.0,,,,,,-5.0,0
2025,1,2,4,2025-01-02,UA,1521,IAD,VA,MSY,LA,1805,1759.0,-6.0,0.0,15.0,2003,1945.0,-18.0,0.0,3.0,178.0,166.0,148.0,955.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,UA,1469,IAD,VA,LAX,CA,615,610.0,-5.0,0.0,14.0,907,901.0,-6.0,0.0,14.0,352.0,351.0,323.0,2288.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,UA,1443,IAD,VA,STT,VI,900,858.0,-2.0,0.0,17.0,1356,1346.0,-10.0,0.0,4.0,236.0,228.0,207.0,1606.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,UA,1437,IAD,VA,ORF,VA,2232,2234.0,2.0,0.0,13.0,2330,2327.0,-3.0,0.0,6.0,58.0,53.0,34.0,157.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,UA,1413,IAD,VA,LAX,CA,2205,2207.0,2.0,0.0,27.0,58,58.0,0.0,0.0,10.0,353.0,351.0,314.0,2288.0,0.0,,0.0,,,,,,2.0,0
2025,1,2,4,2025-01-02,UA,1412,IAD,VA,CLT,NC,815,817.0,2.0,0.0,27.0,1003,1004.0,1.0,0.0,15.0,108.0,107.0,65.0,322.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,UA,1406,IAD,VA,RSW,FL,820,859.0,39.0,1.0,14.0,1107,1142.0,35.0,1.0,5.0,167.0,163.0,144.0,891.0,0.0,,0.0,0.0,0.0,0.0,0.0,35.0,4.0,1
2025,1,2,4,2025-01-02,UA,1393,IAD,VA,BTV,VT,2223,2213.0,-10.0,0.0,15.0,2359,2346.0,-13.0,0.0,5.0,96.0,93.0,73.0,441.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,UA,1379,IAD,VA,FLL,FL,1755,1755.0,0.0,0.0,15.0,2046,2031.0,-15.0,0.0,5.0,171.0,156.0,136.0,901.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,UA,1372,IAD,VA,IAH,TX,608,559.0,-9.0,0.0,11.0,846,827.0,-19.0,0.0,7.0,218.0,208.0,190.0,1190.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,UA,1370,IAD,VA,CLE,OH,2238,2234.0,-4.0,0.0,19.0,2359,2356.0,-3.0,0.0,7.0,81.0,82.0,56.0,288.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,UA,1366,IAD,VA,DEN,CO,825,822.0,-3.0,0.0,18.0,1027,1013.0,-14.0,0.0,9.0,242.0,231.0,204.0,1452.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,UA,1360,IAD,VA,IAH,TX,1732,1731.0,-1.0,0.0,14.0,2010,2047.0,37.0,1.0,56.0,218.0,256.0,186.0,1190.0,0.0,,0.0,0.0,0.0,37.0,0.0,0.0,-38.0,1
2025,1,2,4,2025-01-02,UA,1344,IAD,VA,IAH,TX,1250,1255.0,5.0,0.0,13.0,1528,1532.0,4.0,0.0,10.0,218.0,217.0,194.0,1190.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,UA,1323,IAD,VA,LAS,NV,857,904.0,7.0,0.0,15.0,1120,1137.0,17.0,1.0,6.0,323.0,333.0,312.0,2065.0,0.0,,0.0,7.0,0.0,10.0,0.0,0.0,-10.0,1
2025,1,2,4,2025-01-02,UA,1318,IAD,VA,SFO,CA,1440,1433.0,-7.0,0.0,12.0,1749,1729.0,-20.0,0.0,5.0,369.0,356.0,339.0,2419.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,UA,1257,IAD,VA,PHX,AZ,845,841.0,-4.0,0.0,37.0,1153,1209.0,16.0,1.0,4.0,308.0,328.0,287.0,1956.0,0.0,,0.0,0.0,0.0,16.0,0.0,0.0,-20.0,1
2025,1,2,4,2025-01-02,UA,1237,IAD,VA,PDX,OR,1746,1820.0,34.0,1.0,37.0,2049,2148.0,59.0,1.0,4.0,363.0,388.0,347.0,2327.0,0.0,,0.0,0.0,0.0,59.0,0.0,0.0,-25.0,1
2025,1,2,4,2025-01-02,UA,1140,IAD,VA,TPA,FL,1755,1752.0,-3.0,0.0,12.0,2031,2019.0,-12.0,0.0,5.0,156.0,147.0,130.0,811.0,0.0,,0.0,,,,,,9.0,0
